COU,Country,Pollutant,VAR,Year,Value
LTU,Lithuania,Greenhouse gases,GHG_CAP,2020,7.414
LTU,Lithuania,Greenhouse gases,GHG_GDP,1995,0.614
LTU,Lithuania,Greenhouse gases,GHG_GDP,1996,0.611
LTU,Lithuania,Greenhouse gases,GHG_GDP,1997,0.554
LTU,Lithuania,Greenhouse gases,GHG_GDP,1998,0.537
LTU,Lithuania,Greenhouse gases,GHG_GDP,1999,0.479
LTU,Lithuania,Greenhouse gases,GHG_GDP,2000,0.428
LTU,Lithuania,Greenhouse gases,GHG_GDP,2001,0.418
LTU,Lithuania,Greenhouse gases,GHG_GDP,2002,0.399
LTU,Lithuania,Greenhouse gases,GHG_GDP,2003,0.364
LTU,Lithuania,Greenhouse gases,GHG_GDP,2004,0.355
LTU,Lithuania,Greenhouse gases,GHG_GDP,2005,0.346
LTU,Lithuania,Greenhouse gases,GHG_GDP,2006,0.326
LTU,Lithuania,Greenhouse gases,GHG_GDP,2007,0.322
LTU,Lithuania,Greenhouse gases,GHG_GDP,2008,0.301
LTU,Lithuania,Greenhouse gases,GHG_GDP,2009,0.291
LTU,Lithuania,Greenhouse gases,GHG_GDP,2010,0.298
LTU,Lithuania,Greenhouse gases,GHG_GDP,2011,0.289
LTU,Lithuania,Greenhouse gases,GHG_GDP,2012,0.278
LTU,Lithuania,Greenhouse gases,GHG_GDP,2013,0.253
LTU,Lithuania,Greenhouse gases,GHG_GDP,2014,0.244
LTU,Lithuania,Greenhouse gases,GHG_GDP,2015,0.242
LTU,Lithuania,Greenhouse gases,GHG_GDP,2016,0.237
LTU,Lithuania,Greenhouse gases,GHG_GDP,2017,0.229
LTU,Lithuania,Greenhouse gases,GHG_GDP,2018,0.216
LTU,Lithuania,Greenhouse gases,GHG_GDP,2019,0.209
LTU,Lithuania,Greenhouse gases,GHG_GDP,2020,0.208
ZAF,South Africa,Greenhouse gases,TOTAL,1990,347349.36
ZAF,South Africa,Greenhouse gases,TOTAL,1994,379837.16
ZAF,South Africa,Greenhouse gases,INDEX_1990,1990,100.0
ZAF,South Africa,Greenhouse gases,INDEX_1990,1994,109.353
ZAF,South Africa,Greenhouse gases,GHG_CAP,1990,9.439
ZAF,South Africa,Greenhouse gases,GHG_CAP,1994,9.364
ZAF,South Africa,Greenhouse gases,GHG_GDP,1990,0.938
ZAF,South Africa,Greenhouse gases,GHG_GDP,1994,1.013
ZAF,South Africa,Carbon dioxide,TOTAL,1990,280931.77
ZAF,South Africa,Carbon dioxide,TOTAL,1994,315957.23
ZAF,South Africa,Methane,TOTAL,1990,43114.89
ZAF,South Africa,Methane,TOTAL,1994,43206.03
CHN,China (People's Republic of),Carbon dioxide,TOTAL,1994,3073470.0
CHN,China (People's Republic of),Carbon dioxide,TOTAL,2005,6381000.0
CHN,China (People's Republic of),Carbon dioxide,TOTAL,2010,8707376.0
CHN,China (People's Republic of),Carbon dioxide,TOTAL,2012,9893257.0
CHN,China (People's Republic of),Carbon dioxide,TOTAL,2014,10274851.0
ARG,Argentina,Greenhouse gases,TOTAL,1990,220240.77
ARG,Argentina,Greenhouse gases,TOTAL,1991,230413.76
ARG,Argentina,Greenhouse gases,TOTAL,1992,234122.38
ARG,Argentina,Greenhouse gases,TOTAL,1993,239560.14
ARG,Argentina,Greenhouse gases,TOTAL,1994,243598.69
ARG,Argentina,Greenhouse gases,TOTAL,1995,244499.37
ARG,Argentina,Greenhouse gases,TOTAL,1996,256463.93
ARG,Argentina,Greenhouse gases,TOTAL,1997,258303.62
ARG,Argentina,Greenhouse gases,TOTAL,1998,262725.06
ARG,Argentina,Greenhouse gases,TOTAL,1999,264637.84
ARG,Argentina,Greenhouse gases,TOTAL,2000,280308.99
ARG,Argentina,Greenhouse gases,TOTAL,2001,276902.6
ARG,Argentina,Greenhouse gases,TOTAL,2002,269315.64
ARG,Argentina,Greenhouse gases,TOTAL,2003,286381.63
ARG,Argentina,Greenhouse gases,TOTAL,2004,298167.36
ARG,Argentina,Greenhouse gases,TOTAL,2005,307492.67
ARG,Argentina,Greenhouse gases,TOTAL,2006,321462.03
ARG,Argentina,Greenhouse gases,TOTAL,2007,335854.13
ARG,Argentina,Greenhouse gases,TOTAL,2008,331802.17
ARG,Argentina,Greenhouse gases,TOTAL,2009,322554.23
ARG,Argentina,Greenhouse gases,TOTAL,2010,300695.19
ARG,Argentina,Greenhouse gases,TOTAL,2011,310314.53
ARG,Argentina,Greenhouse gases,TOTAL,2012,310670.24
ARG,Argentina,Greenhouse gases,TOTAL,2013,321011.89
ARG,Argentina,Greenhouse gases,TOTAL,2014,322554.61
ARG,Argentina,Greenhouse gases,INDEX_1990,1990,100.0
ARG,Argentina,Greenhouse gases,INDEX_1990,1991,104.619
ARG,Argentina,Greenhouse gases,INDEX_1990,1992,106.303
ARG,Argentina,Greenhouse gases,INDEX_1990,1993,108.772
ARG,Argentina,Greenhouse gases,INDEX_1990,1994,110.606
ARG,Argentina,Greenhouse gases,INDEX_1990,1995,111.015
ARG,Argentina,Greenhouse gases,INDEX_1990,1996,116.447
ARG,Argentina,Greenhouse gases,INDEX_1990,1997,117.282
ARG,Argentina,Greenhouse gases,INDEX_1990,1998,119.29
ARG,Argentina,Greenhouse gases,INDEX_1990,1999,120.158
ARG,Argentina,Greenhouse gases,INDEX_1990,2000,127.274
ARG,Argentina,Greenhouse gases,INDEX_1990,2001,125.727
ARG,Argentina,Greenhouse gases,INDEX_1990,2002,122.282
ARG,Argentina,Greenhouse gases,INDEX_1990,2003,130.031
ARG,Argentina,Greenhouse gases,INDEX_1990,2004,135.382
ARG,Argentina,Greenhouse gases,INDEX_1990,2005,139.617
ARG,Argentina,Greenhouse gases,INDEX_1990,2006,145.959
ARG,Argentina,Greenhouse gases,INDEX_1990,2007,152.494
ARG,Argentina,Greenhouse gases,INDEX_1990,2008,150.654
ARG,Argentina,Greenhouse gases,INDEX_1990,2009,146.455
ARG,Argentina,Greenhouse gases,INDEX_1990,2010,136.53
ARG,Argentina,Greenhouse gases,INDEX_1990,2011,140.898
ARG,Argentina,Greenhouse gases,INDEX_1990,2012,141.059
ARG,Argentina,Greenhouse gases,INDEX_1990,2013,145.755
ARG,Argentina,Greenhouse gases,INDEX_1990,2014,146.455
ARG,Argentina,Greenhouse gases,GHG_CAP,1990,6.76
ARG,Argentina,Greenhouse gases,GHG_CAP,1991,6.976
ARG,Argentina,Greenhouse gases,GHG_CAP,1992,6.994
ARG,Argentina,Greenhouse gases,GHG_CAP,1993,7.063
ARG,Argentina,Greenhouse gases,GHG_CAP,1994,7.091
ARG,Argentina,Greenhouse gases,GHG_CAP,1995,7.03
ARG,Argentina,Greenhouse gases,GHG_CAP,1996,7.287
ARG,Argentina,Greenhouse gases,GHG_CAP,1997,7.255
ARG,Argentina,Greenhouse gases,GHG_CAP,1998,7.297
ARG,Argentina,Greenhouse gases,GHG_CAP,1999,7.271
ARG,Argentina,Greenhouse gases,GHG_CAP,2000,7.62
ARG,Argentina,Greenhouse gases,GHG_CAP,2001,7.452
ARG,Argentina,Greenhouse gases,GHG_CAP,2002,7.175
ARG,Argentina,Greenhouse gases,GHG_CAP,2003,7.551
ARG,Argentina,Greenhouse gases,GHG_CAP,2004,7.78
ARG,Argentina,Greenhouse gases,GHG_CAP,2005,7.939
ARG,Argentina,Greenhouse gases,GHG_CAP,2006,8.216
ARG,Argentina,Greenhouse gases,GHG_CAP,2007,8.496
ARG,Argentina,Greenhouse gases,GHG_CAP,2008,8.307
ARG,Argentina,Greenhouse gases,GHG_CAP,2009,7.992
ARG,Argentina,Greenhouse gases,GHG_CAP,2010,7.372
ARG,Argentina,Greenhouse gases,GHG_CAP,2011,7.521
ARG,Argentina,Greenhouse gases,GHG_CAP,2012,7.444
ARG,Argentina,Greenhouse gases,GHG_CAP,2013,7.606
ARG,Argentina,Greenhouse gases,GHG_CAP,2014,7.559
ARG,Argentina,Greenhouse gases,GHG_GDP,1990,0.494
ARG,Argentina,Greenhouse gases,GHG_GDP,1991,0.53
ARG,Argentina,Greenhouse gases,GHG_GDP,1992,0.496
ARG,Argentina,Greenhouse gases,GHG_GDP,1993,0.471
ARG,Argentina,Greenhouse gases,GHG_GDP,1994,0.444
ARG,Argentina,Greenhouse gases,GHG_GDP,1995,0.422
ARG,Argentina,Greenhouse gases,GHG_GDP,1996,0.456
ARG,Argentina,Greenhouse gases,GHG_GDP,1997,0.435
ARG,Argentina,Greenhouse gases,GHG_GDP,1998,0.411
ARG,Argentina,Greenhouse gases,GHG_GDP,1999,0.399
ARG,Argentina,Greenhouse gases,GHG_GDP,2000,0.437
ARG,Argentina,Greenhouse gases,GHG_GDP,2001,0.436
ARG,Argentina,Greenhouse gases,GHG_GDP,2002,0.444
ARG,Argentina,Greenhouse gases,GHG_GDP,2003,0.533
ARG,Argentina,Greenhouse gases,GHG_GDP,2004,0.511
ARG,Argentina,Greenhouse gases,GHG_GDP,2005,0.484
ARG,Argentina,Greenhouse gases,GHG_GDP,2006,0.469
ARG,Argentina,Greenhouse gases,GHG_GDP,2007,0.449
ARG,Argentina,Greenhouse gases,GHG_GDP,2008,0.427
ARG,Argentina,Greenhouse gases,GHG_GDP,2009,0.441
ARG,Argentina,Greenhouse gases,GHG_GDP,2010,0.373
ARG,Argentina,Greenhouse gases,GHG_GDP,2011,0.363
ARG,Argentina,Greenhouse gases,GHG_GDP,2012,0.367
ARG,Argentina,Greenhouse gases,GHG_GDP,2013,0.371
ARG,Argentina,Greenhouse gases,GHG_GDP,2014,0.382
ARG,Argentina,Carbon dioxide,TOTAL,1990,100932.724
ARG,Argentina,Carbon dioxide,TOTAL,1991,109765.393
ARG,Argentina,Carbon dioxide,TOTAL,1992,112308.399
ARG,Argentina,Carbon dioxide,TOTAL,1993,114520.671
ARG,Argentina,Carbon dioxide,TOTAL,1994,120321.61
ARG,Argentina,Carbon dioxide,TOTAL,1995,122471.459
ARG,Argentina,Carbon dioxide,TOTAL,1996,132871.604
ARG,Argentina,Carbon dioxide,TOTAL,1997,137246.816
ARG,Argentina,Carbon dioxide,TOTAL,1998,141872.342
ARG,Argentina,Carbon dioxide,TOTAL,1999,143136.26
ARG,Argentina,Carbon dioxide,TOTAL,2000,147559.007
ARG,Argentina,Carbon dioxide,TOTAL,2001,137059.771
ARG,Argentina,Carbon dioxide,TOTAL,2002,130585.316
ARG,Argentina,Carbon dioxide,TOTAL,2003,138890.166
ARG,Argentina,Carbon dioxide,TOTAL,2004,152128.317
ARG,Argentina,Carbon dioxide,TOTAL,2005,159546.615
ARG,Argentina,Carbon dioxide,TOTAL,2006,169871.805
ARG,Argentina,Carbon dioxide,TOTAL,2007,183197.355
ARG,Argentina,Carbon dioxide,TOTAL,2008,186094.613
ARG,Argentina,Carbon dioxide,TOTAL,2009,179865.907
ARG,Argentina,Carbon dioxide,TOTAL,2010,188856.437
ARG,Argentina,Carbon dioxide,TOTAL,2011,198455.959
ARG,Argentina,Carbon dioxide,TOTAL,2012,196684.472
ARG,Argentina,Carbon dioxide,TOTAL,2013,201531.775
ARG,Argentina,Carbon dioxide,TOTAL,2014,200983.616
ARG,Argentina,Carbon dioxide,INDEX_1990,1990,100.0
ARG,Argentina,Carbon dioxide,INDEX_1990,1991,108.751
ARG,Argentina,Carbon dioxide,INDEX_1990,1992,111.271
ARG,Argentina,Carbon dioxide,INDEX_1990,1993,113.462
ARG,Argentina,Carbon dioxide,INDEX_1990,1994,119.21
ARG,Argentina,Carbon dioxide,INDEX_1990,1995,121.34
ARG,Argentina,Carbon dioxide,INDEX_1990,1996,131.644
ARG,Argentina,Carbon dioxide,INDEX_1990,1997,135.979
ARG,Argentina,Carbon dioxide,INDEX_1990,1998,140.561
ARG,Argentina,Carbon dioxide,INDEX_1990,1999,141.814
ARG,Argentina,Carbon dioxide,INDEX_1990,2000,146.195
ARG,Argentina,Carbon dioxide,INDEX_1990,2001,135.793
ARG,Argentina,Carbon dioxide,INDEX_1990,2002,129.379
ARG,Argentina,Carbon dioxide,INDEX_1990,2003,137.607
ARG,Argentina,Carbon dioxide,INDEX_1990,2004,150.722
ARG,Argentina,Carbon dioxide,INDEX_1990,2005,158.072
ARG,Argentina,Carbon dioxide,INDEX_1990,2006,168.302
ARG,Argentina,Carbon dioxide,INDEX_1990,2007,181.504
ARG,Argentina,Carbon dioxide,INDEX_1990,2008,184.375
ARG,Argentina,Carbon dioxide,INDEX_1990,2009,178.204
ARG,Argentina,Carbon dioxide,INDEX_1990,2010,187.111
ARG,Argentina,Carbon dioxide,INDEX_1990,2011,196.622
ARG,Argentina,Carbon dioxide,INDEX_1990,2012,194.867
ARG,Argentina,Carbon dioxide,INDEX_1990,2013,199.669
ARG,Argentina,Carbon dioxide,INDEX_1990,2014,199.126
ARG,Argentina,Methane,TOTAL,1990,79891.495
ARG,Argentina,Methane,TOTAL,1991,81249.739
ARG,Argentina,Methane,TOTAL,1992,82508.6
ARG,Argentina,Methane,TOTAL,1993,84032.371
ARG,Argentina,Methane,TOTAL,1994,82759.523
ARG,Argentina,Methane,TOTAL,1995,82218.785
ARG,Argentina,Methane,TOTAL,1996,81887.924
ARG,Argentina,Methane,TOTAL,1997,80084.465
ARG,Argentina,Methane,TOTAL,1998,80515.301
ARG,Argentina,Methane,TOTAL,1999,80182.229
ARG,Argentina,Methane,TOTAL,2000,88052.629
ARG,Argentina,Methane,TOTAL,2001,92037.191
ARG,Argentina,Methane,TOTAL,2002,92853.824
ARG,Argentina,Methane,TOTAL,2003,98807.439
ARG,Argentina,Methane,TOTAL,2004,97668.723
ARG,Argentina,Methane,TOTAL,2005,99138.201
ARG,Argentina,Methane,TOTAL,2006,100717.212
ARG,Argentina,Methane,TOTAL,2007,100799.193
ARG,Argentina,Methane,TOTAL,2008,98482.339
ARG,Argentina,Methane,TOTAL,2009,94864.364
ARG,Argentina,Methane,TOTAL,2010,72585.76
ARG,Argentina,Methane,TOTAL,2011,73697.072
ARG,Argentina,Methane,TOTAL,2012,75639.646
ARG,Argentina,Methane,TOTAL,2013,76829.625
ARG,Argentina,Methane,TOTAL,2014,78036.572
ARG,Argentina,Methane,INDEX_1990,1990,100.0
ARG,Argentina,Methane,INDEX_1990,1991,101.7
ARG,Argentina,Methane,INDEX_1990,1992,103.276
ARG,Argentina,Methane,INDEX_1990,1993,105.183
ARG,Argentina,Methane,INDEX_1990,1994,103.59
ARG,Argentina,Methane,INDEX_1990,1995,102.913
ARG,Argentina,Methane,INDEX_1990,1996,102.499
ARG,Argentina,Methane,INDEX_1990,1997,100.242
ARG,Argentina,Methane,INDEX_1990,1998,100.781
ARG,Argentina,Methane,INDEX_1990,1999,100.364
ARG,Argentina,Methane,INDEX_1990,2000,110.215
ARG,Argentina,Methane,INDEX_1990,2001,115.203
ARG,Argentina,Methane,INDEX_1990,2002,116.225
ARG,Argentina,Methane,INDEX_1990,2003,123.677
ARG,Argentina,Methane,INDEX_1990,2004,122.252
ARG,Argentina,Methane,INDEX_1990,2005,124.091
ARG,Argentina,Methane,INDEX_1990,2006,126.068
ARG,Argentina,Methane,INDEX_1990,2007,126.17
ARG,Argentina,Methane,INDEX_1990,2008,123.27
ARG,Argentina,Methane,INDEX_1990,2009,118.742
ARG,Argentina,Methane,INDEX_1990,2010,90.855
ARG,Argentina,Methane,INDEX_1990,2011,92.246
ARG,Argentina,Methane,INDEX_1990,2012,94.678
ARG,Argentina,Methane,INDEX_1990,2013,96.167
ARG,Argentina,Methane,INDEX_1990,2014,97.678
IDN,Indonesia,Carbon dioxide,TOTAL,1990,142688.19
IDN,Indonesia,Carbon dioxide,TOTAL,1991,155100.4
IDN,Indonesia,Carbon dioxide,TOTAL,1992,165505.55
IDN,Indonesia,Carbon dioxide,TOTAL,1993,175681.85
IDN,Indonesia,Carbon dioxide,TOTAL,1994,189146.31
IDN,Indonesia,Carbon dioxide,TOTAL,2000,289527.15
IDN,Indonesia,Carbon dioxide,TOTAL,2014,628114.0
CZE,Czech Republic,Methane,INDEX_1990,1990,100.0
CZE,Czech Republic,Methane,INDEX_1990,1991,93.328
CZE,Czech Republic,Methane,INDEX_1990,1992,87.267
CZE,Czech Republic,Methane,INDEX_1990,1993,83.387
CZE,Czech Republic,Methane,INDEX_1990,1994,78.505
CZE,Czech Republic,Methane,INDEX_1990,1995,76.699
CZE,Czech Republic,Methane,INDEX_1990,1996,75.952
CZE,Czech Republic,Methane,INDEX_1990,1997,74.109
CZE,Czech Republic,Methane,INDEX_1990,1998,71.097
CZE,Czech Republic,Methane,INDEX_1990,1999,67.913
CZE,Czech Republic,Methane,INDEX_1990,2000,64.408
CZE,Czech Republic,Methane,INDEX_1990,2001,63.349
CZE,Czech Republic,Methane,INDEX_1990,2002,62.259
CZE,Czech Republic,Methane,INDEX_1990,2003,62.103
CZE,Czech Republic,Methane,INDEX_1990,2004,60.074
CZE,Czech Republic,Methane,INDEX_1990,2005,62.2
CZE,Czech Republic,Methane,INDEX_1990,2006,63.282
CZE,Czech Republic,Methane,INDEX_1990,2007,61.23
CZE,Czech Republic,Methane,INDEX_1990,2008,61.589
CZE,Czech Republic,Methane,INDEX_1990,2009,58.845
CZE,Czech Republic,Methane,INDEX_1990,2010,59.816
CZE,Czech Republic,Methane,INDEX_1990,2011,59.941
CZE,Czech Republic,Methane,INDEX_1990,2012,59.899
CZE,Czech Republic,Methane,INDEX_1990,2013,57.338
CZE,Czech Republic,Methane,INDEX_1990,2014,57.326
CZE,Czech Republic,Methane,INDEX_1990,2015,57.328
CZE,Czech Republic,Methane,INDEX_1990,2016,54.287
CZE,Czech Republic,Methane,INDEX_1990,2017,53.456
CZE,Czech Republic,Methane,INDEX_1990,2018,52.971
CZE,Czech Republic,Methane,INDEX_1990,2019,51.734
CZE,Czech Republic,Methane,INDEX_1990,2020,49.283
SWE,Sweden,Methane,INDEX_1990,1990,100.0
SWE,Sweden,Methane,INDEX_1990,1991,99.88
SWE,Sweden,Methane,INDEX_1990,1992,101.591
SWE,Sweden,Methane,INDEX_1990,1993,101.218
SWE,Sweden,Methane,INDEX_1990,1994,100.336
SWE,Sweden,Methane,INDEX_1990,1995,99.149
SWE,Sweden,Methane,INDEX_1990,1996,99.306
SWE,Sweden,Methane,INDEX_1990,1997,98.45
SWE,Sweden,Methane,INDEX_1990,1998,97.039
SWE,Sweden,Methane,INDEX_1990,1999,94.42
SWE,Sweden,Methane,INDEX_1990,2000,92.199
SWE,Sweden,Methane,INDEX_1990,2001,91.241
SWE,Sweden,Methane,INDEX_1990,2002,87.844
SWE,Sweden,Methane,INDEX_1990,2003,84.963
SWE,Sweden,Methane,INDEX_1990,2004,85.232
SWE,Sweden,Methane,INDEX_1990,2005,82.643
SWE,Sweden,Methane,INDEX_1990,2006,81.043
SWE,Sweden,Methane,INDEX_1990,2007,77.538
SWE,Sweden,Methane,INDEX_1990,2008,73.845
SWE,Sweden,Methane,INDEX_1990,2009,71.828
SWE,Sweden,Methane,INDEX_1990,2010,70.292
SWE,Sweden,Methane,INDEX_1990,2011,68.179
SWE,Sweden,Methane,INDEX_1990,2012,65.741
SWE,Sweden,Methane,INDEX_1990,2013,64.513
SWE,Sweden,Methane,INDEX_1990,2014,62.522
SWE,Sweden,Methane,INDEX_1990,2015,60.942
SWE,Sweden,Methane,INDEX_1990,2016,59.895
SWE,Sweden,Methane,INDEX_1990,2017,59.436
SWE,Sweden,Methane,INDEX_1990,2018,58.273
SWE,Sweden,Methane,INDEX_1990,2019,56.369
SWE,Sweden,Methane,INDEX_1990,2020,55.432
NOR,Norway,Carbon dioxide,INDEX_1990,1990,100.0
NOR,Norway,Carbon dioxide,INDEX_1990,1991,95.553
NOR,Norway,Carbon dioxide,INDEX_1990,1992,98.175
NOR,Norway,Carbon dioxide,INDEX_1990,1993,102.576
NOR,Norway,Carbon dioxide,INDEX_1990,1994,107.998
NOR,Norway,Carbon dioxide,INDEX_1990,1995,109.721
NOR,Norway,Carbon dioxide,INDEX_1990,1996,118.45
NOR,Norway,Carbon dioxide,INDEX_1990,1997,118.914
NOR,Norway,Carbon dioxide,INDEX_1990,1998,119.303
NOR,Norway,Carbon dioxide,INDEX_1990,1999,121.485
NOR,Norway,Carbon dioxide,INDEX_1990,2000,120.094
NOR,Norway,Carbon dioxide,INDEX_1990,2001,124.02
NOR,Norway,Carbon dioxide,INDEX_1990,2002,121.36
NOR,Norway,Carbon dioxide,INDEX_1990,2003,125.309
NOR,Norway,Carbon dioxide,INDEX_1990,2004,126.247
NOR,Norway,Carbon dioxide,INDEX_1990,2005,123.492
NOR,Norway,Carbon dioxide,INDEX_1990,2006,125.159
NOR,Norway,Carbon dioxide,INDEX_1990,2007,130.115
NOR,Norway,Carbon dioxide,INDEX_1990,2008,127.632
NOR,Norway,Carbon dioxide,INDEX_1990,2009,123.159
NOR,Norway,Carbon dioxide,INDEX_1990,2010,130.186
NOR,Norway,Carbon dioxide,INDEX_1990,2011,127.623
NOR,Norway,Carbon dioxide,INDEX_1990,2012,126.211
NOR,Norway,Carbon dioxide,INDEX_1990,2013,127.04
NOR,Norway,Carbon dioxide,INDEX_1990,2014,128.348
NOR,Norway,Carbon dioxide,INDEX_1990,2015,129.899
NOR,Norway,Carbon dioxide,INDEX_1990,2016,127.546
NOR,Norway,Carbon dioxide,INDEX_1990,2017,126.06
NOR,Norway,Carbon dioxide,INDEX_1990,2018,126.486
NOR,Norway,Carbon dioxide,INDEX_1990,2019,121.905
NOR,Norway,Carbon dioxide,INDEX_1990,2020,117.381
ZAF,South Africa,Methane,INDEX_1990,1990,100.0
ZAF,South Africa,Methane,INDEX_1990,1994,100.211
LVA,Latvia,Methane,INDEX_1990,1990,100.0
LVA,Latvia,Methane,INDEX_1990,1991,98.689
LVA,Latvia,Methane,INDEX_1990,1992,85.101
LVA,Latvia,Methane,INDEX_1990,1993,65.2
LVA,Latvia,Methane,INDEX_1990,1994,60.461
LVA,Latvia,Methane,INDEX_1990,1995,60.157
LVA,Latvia,Methane,INDEX_1990,1996,59.142
LVA,Latvia,Methane,INDEX_1990,1997,58.182
LVA,Latvia,Methane,INDEX_1990,1998,55.787
LVA,Latvia,Methane,INDEX_1990,1999,52.089
LVA,Latvia,Methane,INDEX_1990,2000,52.04
LVA,Latvia,Methane,INDEX_1990,2001,54.405
LVA,Latvia,Methane,INDEX_1990,2002,53.672
LVA,Latvia,Methane,INDEX_1990,2003,51.233
LVA,Latvia,Methane,INDEX_1990,2004,50.332
LVA,Latvia,Methane,INDEX_1990,2005,51.607
LVA,Latvia,Methane,INDEX_1990,2006,50.318
LVA,Latvia,Methane,INDEX_1990,2007,51.563
LVA,Latvia,Methane,INDEX_1990,2008,51.199
LVA,Latvia,Methane,INDEX_1990,2009,51.668
LVA,Latvia,Methane,INDEX_1990,2010,49.834
LVA,Latvia,Methane,INDEX_1990,2011,48.435
LVA,Latvia,Methane,INDEX_1990,2012,49.64
LVA,Latvia,Methane,INDEX_1990,2013,50.273
LVA,Latvia,Methane,INDEX_1990,2014,51.561
LVA,Latvia,Methane,INDEX_1990,2015,48.918
LVA,Latvia,Methane,INDEX_1990,2016,49.559
LVA,Latvia,Methane,INDEX_1990,2017,50.41
LVA,Latvia,Methane,INDEX_1990,2018,48.079
LVA,Latvia,Methane,INDEX_1990,2019,48.1
LVA,Latvia,Methane,INDEX_1990,2020,47.411
KOR,Korea,Methane,INDEX_1990,1990,100.0
KOR,Korea,Methane,INDEX_1990,1991,99.838
KOR,Korea,Methane,INDEX_1990,1992,98.021
KOR,Korea,Methane,INDEX_1990,1993,96.269
KOR,Korea,Methane,INDEX_1990,1994,96.421
KOR,Korea,Methane,INDEX_1990,1995,95.337
KOR,Korea,Methane,INDEX_1990,1996,96.274
KOR,Korea,Methane,INDEX_1990,1997,97.071
KOR,Korea,Methane,INDEX_1990,1998,93.059
KOR,Korea,Methane,INDEX_1990,1999,92.121
KOR,Korea,Methane,INDEX_1990,2000,92.116
KOR,Korea,Methane,INDEX_1990,2001,93.29
KOR,Korea,Methane,INDEX_1990,2002,93.895
KOR,Korea,Methane,INDEX_1990,2003,93.891
KOR,Korea,Methane,INDEX_1990,2004,90.808
KOR,Korea,Methane,INDEX_1990,2005,90.831
KOR,Korea,Methane,INDEX_1990,2006,90.313
KOR,Korea,Methane,INDEX_1990,2007,89.779
KOR,Korea,Methane,INDEX_1990,2008,89.622
KOR,Korea,Methane,INDEX_1990,2009,89.728
KOR,Korea,Methane,INDEX_1990,2010,91.769
KOR,Korea,Methane,INDEX_1990,2011,92.015
KOR,Korea,Methane,INDEX_1990,2012,91.588
KOR,Korea,Methane,INDEX_1990,2013,90.961
KOR,Korea,Methane,INDEX_1990,2014,90.38
KOR,Korea,Methane,INDEX_1990,2015,89.949
KOR,Korea,Methane,INDEX_1990,2016,90.128
KOR,Korea,Methane,INDEX_1990,2017,92.189
KOR,Korea,Methane,INDEX_1990,2018,92.638
KOR,Korea,Methane,INDEX_1990,2019,90.992
LTU,Lithuania,Carbon dioxide,INDEX_1990,1990,100.0
LTU,Lithuania,Carbon dioxide,INDEX_1990,1991,105.822
LTU,Lithuania,Carbon dioxide,INDEX_1990,1992,59.275
LTU,Lithuania,Carbon dioxide,INDEX_1990,1993,45.722
LTU,Lithuania,Carbon dioxide,INDEX_1990,1994,44.177
LTU,Lithuania,Carbon dioxide,INDEX_1990,1995,42.193
LTU,Lithuania,Carbon dioxide,INDEX_1990,1996,44.1
LTU,Lithuania,Carbon dioxide,INDEX_1990,1997,42.486
LTU,Lithuania,Carbon dioxide,INDEX_1990,1998,44.819
LTU,Lithuania,Carbon dioxide,INDEX_1990,1999,37.696
LTU,Lithuania,Carbon dioxide,INDEX_1990,2000,33.204
LTU,Lithuania,Carbon dioxide,INDEX_1990,2001,35.303
LTU,Lithuania,Carbon dioxide,INDEX_1990,2002,35.505
LTU,Lithuania,Carbon dioxide,INDEX_1990,2003,35.486
LTU,Lithuania,Carbon dioxide,INDEX_1990,2004,37.149
LTU,Lithuania,Carbon dioxide,INDEX_1990,2005,39.47
LTU,Lithuania,Carbon dioxide,INDEX_1990,2006,40.355
LTU,Lithuania,Carbon dioxide,INDEX_1990,2007,44.241
LTU,Lithuania,Carbon dioxide,INDEX_1990,2008,42.508
LTU,Lithuania,Carbon dioxide,INDEX_1990,2009,36.466
LTU,Lithuania,Carbon dioxide,INDEX_1990,2010,38.992
LTU,Lithuania,Carbon dioxide,INDEX_1990,2011,39.96
LTU,Lithuania,Carbon dioxide,INDEX_1990,2012,40.119
LTU,Lithuania,Carbon dioxide,INDEX_1990,2013,37.341
LTU,Lithuania,Carbon dioxide,INDEX_1990,2014,36.648
LTU,Lithuania,Carbon dioxide,INDEX_1990,2015,37.239
LTU,Lithuania,Carbon dioxide,INDEX_1990,2016,37.327
LTU,Lithuania,Carbon dioxide,INDEX_1990,2017,37.944
LTU,Lithuania,Carbon dioxide,INDEX_1990,2018,38.278
LTU,Lithuania,Carbon dioxide,INDEX_1990,2019,38.927
LTU,Lithuania,Carbon dioxide,INDEX_1990,2020,38.172
PRT,Portugal,Methane,INDEX_1990,1990,100.0
PRT,Portugal,Methane,INDEX_1990,1991,101.53
PRT,Portugal,Methane,INDEX_1990,1992,102.27
PRT,Portugal,Methane,INDEX_1990,1993,103.118
PRT,Portugal,Methane,INDEX_1990,1994,104.665
PRT,Portugal,Methane,INDEX_1990,1995,106.499
PRT,Portugal,Methane,INDEX_1990,1996,108.64
PRT,Portugal,Methane,INDEX_1990,1997,110.872
PRT,Portugal,Methane,INDEX_1990,1998,113.226
PRT,Portugal,Methane,INDEX_1990,1999,116.024
PRT,Portugal,Methane,INDEX_1990,2000,118.436
PRT,Portugal,Methane,INDEX_1990,2001,118.614
PRT,Portugal,Methane,INDEX_1990,2002,119.023
PRT,Portugal,Methane,INDEX_1990,2003,119.308
